glyph_hash,font_postscript_name,glyph_name,codepoint
ca2ceebdbc5be7831e84262b81aac1e4f16d96112794e6a7a4605c9b0fa50318,Khamdris-a,FLW65,65
1c97c84c7e1b590190f01a3b16a505dc6d84aeaf85909a954d032c0bb53e4c93,Khamdris-a,.notdef,
2abfe391e7c315a008ac0236724db545bcc6c0fe1be157b76137c82f6408fe80,Khamdris-a,FLW66,66
e8005cfe4d0e878b40323a9092d2c364db7bc2e2b0e893b9439ff3c1870d0417,Khamdris-a,FLW71,71
9451c208ab03e267ecc5a15857943460450a9c4fe6a5491ebfd3f0bf37b141c0,Khamdris-a,FLW92,92
39c2357c649105618f5876a38b3cb98ad73a1e076927981bbecaba999cbcff68,Khamdris-a,FLW124,124
4a5525ee3bcba544513f190021dd39734201f02f77eeb55afc5165b29fd3486f,Khamdris-a,FLW80,80
2880c555f486a6b67d287b58287e26d6004ecb8dfb19b771b88f8aadca841049,Khamdris-a,FLW257#1,57348
82948e0f11bba67d1b0d9d3e255d3c3485f80a1644c5b3117e88a96a0783d4bc,Khamdris-a,FLW68,69
9ad8bec4dc8d6e46669430376b038d7613518e10b8717343f871b9ab088491d9,Khamdris-a,FLW74,74
de19f29e37b4edf78e6d8b4c17f9b1762dacffbecc98d16ec4a121ef1a8f04f9,Khamdris-a,FLW258,57350
a2ac7d562b6287dc8100777c637577073bc6faaf42c85b87eb26792072b5a0a0,Khamdris-a,FLW58,58
b253b265d9845e5c4117f00fe05711e6a372157c8e7e5040f4e9006e57ffcdcd,Khamdris-a,FLW101,101
627cc5251f3ddb68411bf475d7b77b3e217e17058456a091cd2496af91e2833b,Khamdris-a,FLW55,55
2f5e5ad522cd57fa1d829ce71cc698ccec23b10c298d99a43d4d4b013655adea,Khamdris-a,FLW82,82
2dc506c1a05725ea7acafc5a06c2f99c13237fc4e855793b27a3834aee437d9b,Khamdris-a,FLW43,43
c4b8538222bf6dde791c0ed97e8640109d6c19287371821780b9a29ec06e9db1,Khamdris-a,nonmarkingreturn,
b10e920e785cc6ceb45ec8caa263886ab85b617b0d301522114241f14f40665a,Khamdris-a,FLW93,93
53ac37d024cefc642de09348f487d3c64c9ffbbc81cf77d36a9a27360cb878c9,Khamdris-a,FLW35,35
4c8582efb08896859dc13f0d80df9d05c8bccba642bf3d1bf1cafb5d26d96f19,Khamdris-a,FLW61,61
36e94866a274519726df48bc33b269dee9a0e9c5ffb3b008d9cb4c5abb6d4f51,Khamdris-a,FLW115,115
da08ac6f26b3ddad52aaadd396dee51853d2ec2c0ea3caba3bea52a6fb88f874,Khamdris-a,FLW44,44
f9fb2bed8dd1bd038a0c6ac0fc9dbd8cf9e5013a924d07b8186248b8d88866a0,Khamdris-i2,FL002Dh,69
9da781daa5fd858408e22b0614711c807265518e2a07cbf3192a8b3cca336ecc,Khamdris-i2,Y,89
f2730b235b042eb39f1235e424f4f83238ba2d1456eff2a4f08b4e1ce7d2419b,Khamdris-i2,FL006Dh,109
83694e05f103393e9b4b697d59695c5d7611c29741656594a46e3c2523ab3936,Khamdris-i2,FL002Bh,43
feb2da8d9ae0bf2caddec940a47617deb739e893e501a0cb40488888c9c508a9,Khamdris-i2,FL0064h,100
d84d6bf7917a5fa5a001f5f07789a507485a3d3926269c3e01f9a3d68b6bfae3,Khamdris-i2,yen,165
23cb5272d24889a315bb13716e88e5822bea6d9bb5da77f9623be7d8b3e53e9e,Khamdris-i2,FL0028h,40
34223d1d5505a305ea19f700d0ee6bef859239e777b7e92e7a1e2976515334c2,Khamdris-i2,braceleft,123
fd41d907598fa5bd4b060184efb89b689c5a047ee01aadf796ae1acb2b8907ee,Khamdris-i2,a,105
513388053f64edfe991ba9a85606d3ab9fbd62916dd14469d6e3a57480cddfe8,Khamdris-i2,asciitilde,126
ea291e966d15e3838aa029310af4ba6ac4ed75aa92ac36a0e471cb452f441342,Khamdris-i2,parenright,63
9c932392f935b9330a4bfae76867e4baeb82f745eabbf94fb0a28ed674b56ba9,Khamdris-i2,FL0038h,65
3d5185c0d56ac62ae08eba01b3c1520a9a88826109c0281d099a94b15d0058c7,Khamdris-i2,D,83
65fded12f5a6f7485d710067801ebdb4504f63e4bb05cf000df86da0e77e4fcc,Khamdris-i2,V,86
04acb61e7b2e7e69911d520e7728809d5e8fa5de1b063668cd9dc526f6c33740,Khamdris-i2,FL0024h,37
0d138148c8c13d72a59efe8a20c06719480238692f12f343476a12652d543719,Khamdris-i2,Z,92
d87b2b1d6c7207044c39c4f906ac8883d4b1302345c4149c7db24474b055b8c1,Khamdris-i2,W,87
0be1614a3255ca339828651cd6c0c40dd776539d1fd09a4b8d95eca7e0cfd185,Khamdris-i2,FL0078h,120
3378ed729c5ac7f8669c0fc2331f9e1ec021a5f1750a1ffff1675e7aec582128,Khamdris-i2,FL0065h,101
c796a96334b0a21eb37309cb8dc67a9b6d02a870847c6de403ceebeb0db0b822,Khamdris-i2,bracketleft,93
5767579b3bbe58960cf796c032b69491182b0968f308ee04462a40eb83de0fbf,Khamdris-i2,FL002Ch,68
a183bbbb25fa654caf5f95270aedd5eb7ab4bf9ad2329f3a46989a56c6210b5f,Khamdris-i2,FL0031h,55
f3d3e0d8d1bed42830229b6bb5ee2b8dded43d310a6a6def8a76f215991a68be,Khamdris-i2,U,85
bcdd751ef004a27164f32b16cf13c62513777678e6e6aebff647a5082311fd4e,Khamdris-i2,backslash,97
1a81c8dab157025ebfb2621e63484fab69abb9e8e8c8e372ba4b24c3f4566fce,Khamdris-i2,FL003Bh,49
e588b86634534a9fa9961a6b74d4ecdbd48b3b3df2cc7ba1f9291fcd15fe6d60,Khamdris-i2,underscore,104
392db97fa755a896cc02d04eeb623325d4e8b8b30635595e6219631385082685,Khamdris-i2,FLW160,160
1685a1524c495d1dceb6ce7d457ffd03c98113c8b3e55d7c42bdd316d251f77d,Khamdris-i2,FL0027h,39
b25bb5391fc7944ac05ab160c146bcb372c0fac70f20cf6985405b3d87a6c4ee,Khamdris-i2,FL0032h,56
1e3312cd4ba8e98e04d564b1195b0d0d6c30312788046d2adaf894e19c23b8ce,Khamdris-i2,B,78
7128c1ec55a8abf4b58277d0e722a36269ff114d89525833cb3b85e78722797d,Khamdris-i2,FL003Ch,50
189a56a1bd593e9933a7a97415d40d6c0f1381318f4fd234b0a23ae7b279a381,Khamdris-i2,FL003Dh,51
06f5a015e65b0f39116110ff8242bc478519c977567ba750e7fae1b4fe28e12d,Khamdris-i2,d,110
b49b282aa4881ca4ab767c4c8e87df82c676ac03148a74e2e094b2a2d0714983,Khamdris-i2,parenleft,62
988c89caa2efc9b282dcfbc9e0bf171a2b7bf4599eedd6a94bcb787ba7eebfce,Khamdris-i2,FL0039h,66
6a61cb9730a906e788bfa115464813d49884d4d1be8b6ab5fa728bdc2889d731,Khamdris-i2,FL003Eh,52
fbc0108721803bf2267371b86d587449c39f396fac5db36fd2c78b9f6053980b,Khamdris-i2,FL0026h,38
989062e3b0510bd237b72f8a194f015b86c0dbf213a777cf335421d748693a1d,Khamdris-i2,FL003Fh,53
f5c9e92dc46020977bc9de7b98e3fd6dac267146bb370c7ff7bb0c0f6a80aa4f,Khamdris-i2,period,70
5c7164fef5633a44715dea1f95488755e101a1912c80de105f6174f742c46544,Khamdris-i2,b,107
c5aa6b034d97c8f512e69f5a0bcbcc23de3c01b63a4998ecc36ef91e7ebbe834,Khamdris-i2,FL0061h,94
7ac92a7dc3b8d119ed6f7e6253a8a38491b3eb80caacc90fb0a44f7e6ac40c87,Khamdris-i2,FL0034h,45
b4e84499795a7dc822d2dd1cc40d018d52a73b25ed1cd1c51b997445f88ae1ea,Khamdris-i2,slash,71
2e004c7ea6d190005024d23a4eb9ab1843d11408d7746153be8a5d4eedb961c7,Khamdris-i2,p,114
5c84b29aa493d1bce9bf9d52fd11c3ec74659cec44a51307c9eadb6c899a6602,Khamdris-i2,FL004Dh,79
75939b53a0c1e6add8d3342eac0ef797a344750a8689887f4e4618e4f893e86b,Khamdris-i2,w,122
b4e434d2334a5ae2944013b99195886d7a6b080ee8a9f24a0bdb8ca747646d6c,Khamdris-i2,FL005Bh,91
5ba32c056b38bd2e9f4681bb65fcdfba8b41e6a1214413bb4557bbab522d5f4a,Khamdris-i2,numbersign,57
ce11f13a15b9a45976cbb7f5ad183dddc31b2c092e717dc792c97ef77f8538da,Khamdris-i2,C,82
79ea17897b42b3228b7ac6c3eb2cbb85c0e7519e08d77fe28965358489634076,Khamdris-i2,FLW36,36
02d9304215e8d512d57a03aeeadd0b61003089d2f81058d8f344bf20eb505055,Khamdris-i2,dollar,58
943f2fed45c761bdcf5c699f9615a4549ec42687db051a55d9f3bac72402729a,Khamdris-i2,T,84
f03499b68706f135e00f5a271fa3a92afc28b7a45ddc7a1db6e608ca8def4d22,Khamdris-i2,FL004Ch,76
873ff2d5b3a06704f520a0b38795a546d8bcf6bc5d3477f58b203a2eca5687af,Khamdris-i2,eight,77
b3ccc942da61bbc641ebd0ed6f2435e33dbc94597a12b809015aa51f319b324d,Khamdris-i2,t,118
5bc43db84c5b757aad5ba23bf91d1bc686343bd5fd95eed4a1a2873b4d2045b5,Khamdris-i2,FL0029h,41
1da472adede25b0c2085ad324f6115e6368671e43849ba231c7baf4540c31678,Khamdris-i2,FL0050h,80
39ea5ca4e1301998a919ce1a62c50b5df2333ed3a6153711fa119bb10e9f84f1,Khamdris-i2,FL004Bh,75
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Khamdris-i2,space,32
302526ccae9dd8f956e38951553678ec49605c37a534fb03b41ddabfb03901cf,Khamdris-i2,.null,
07b489ded05e4393f89c6e5aa79a5784452d44bd9f38129c82b8090b44a57639,Khamdris-i2,s,117
0d0d8311b4949bc05cdd3bf3737238412eb8009f39d0d5fca3af0a09cbabfaef,Khamdris-i2,FLW257,57347
4bd79869956fe4fc35649cdcfaca4e7b3372b717c24d71457e92b31e28fb9951,Khamdris-i2,o,113
ecefc670448d1d84866c1fb47777b1e991576387d3c20b0b534103e5aef6e867,Khamdris-i2,X,88
7a14d43c4d8be3ffb2186c59fe607ba7102c1c5fdd6277b1357473b45c599e65,Khamdris-i2,exclam,73
e50485d28146080a0596e40265f73e244642841953b57d08b7eb0dab5aa12f70,Khamdris-i2,FL0037h,64
1c5764bf262a654461178a9ac18ac7a9242d04c66c8d86156d382994d63967a5,Khamdris-i2,FL007Eh,33
c8089d48cf76c54afa2f9010c433ae350922a5180dc58afe8c9429908a926249,Khamdris-i2,bracketright,98
4730b5916b76abb3096dcb46072bcbaae936b84036cc81074a80045b0db9a48d,Khamdris-i2,c,108
1c97c84c7e1b590190f01a3b16a505dc6d84aeaf85909a954d032c0bb53e4c93,Khamdris-i2,.notdef,
93e93101abf69626978b871d46d2168031f1b34c44b4ee33927d73bec3d9773e,Khamdris-i2,FL0153h,35
df90ff7a267b380c3286da47a1da0b0529f06a8d2b75cadad174fb7c328a25a3,Khamdris-i2,ampersand,60
12aed2b5e31b650c956ab630edbcc407ecc5e3fc7ebe19daf5418db1a2a777fb,Khamdris-i2,r,116
4ee443a94fa0790fbbaac1fe1356e67f1409d7b4f77e344bc1d9859911137b7c,Khamdris-i2,y,121
3473dacb41ab138896c506e8c6ee2bafaea4f5a1889cf3ec0879fd34a28c15f4,Khamdris-i2,FL002Fh,54
feb2aa541def9c5a4d391b6357aa7a640dd88f2d2c319ff2fb0c9773c287f237,Khamdris-i2,FL0036h,48
c5a1ef01c9e5904f410de41c2ea4c660bd0e8351b45c2fb32dac1aa5137394ee,Khamdris-i2,quotesingle,61
42ba993b5668ea69a21b03b590cadbdbacb10ae8a18cf823b046eebeddc0a07b,Khamdris-i2,FL0035h,47
b98cefef1a2689298eb2603e60ad5573af27ccd7bbae6ecf13a438b4a9ea9bd3,Khamdris-i2,FL005Ah,90
4ce683f374dfaba746e7ccaab4724a684903d54074cf05bb25d144e6b5f8448d,Khamdris-i2,zero,112
bc68ce9a1ae9a11ea5e5d2dfd9211b05ac3b4d7027e2cb3604c2073e606f18a7,Khamdris-i2,u,119
14740c1de5ff190822d3a94eea9dc98c1704e60fa742ae8a4b88f7ad546f7a00,Khamdris-i2,FL0030h,72
2eec09de5f9f2a3f60664cccf3ddb7f8b76aab46693308aaa138b27f0088ebcc,Khamdris-i2,FL002Ah,42
0f76fea4a734e3dff324a8df3703ba237911c5eeff09bc2afb190f1de1e3808f,Khamdris-i2,FL002Eh,46
eb28df763b3df8b4d57083f19e135cd95bc05561d94d44d2670332f1392e4ff0,Khamdris-i2,bar,125
4be24a06a67e46351b564920f2eca2c7ef0a8a6ba3b181884be3e3229735eaf2,Khamdris-i2,FL003Ah,67
0e6a73abfe28f904c355891a0025e201ecd2b27b7a83b62d9b45e793f2f3d025,Khamdris-i2,FL0033h,44
4bbd19328b5c19fe2d8570441a77654f33dcea2d74db11981318c0d87df7a6f4,Khamdris-i2,FL006Fh,111
b1c18fc7f164d7774f74c6d82b2a97f5dc4e707a0cc803377623fb4a13045078,Khamdris-i2,FL0066h,102
50ed07b91b5c59c810132473f3ca1e917f3229bbec04dee418666ec36404e704,Khamdris-i2,FL0063h,99
8538799e4ff46236e66697a177cf49a7781579fb4f7fdb159cc5e3d1949d57f5,Khamdris-i2,FL0062h,95
c4b8538222bf6dde791c0ed97e8640109d6c19287371821780b9a29ec06e9db1,Khamdris-i2,nonmarkingreturn,
493504644574eacc116406f664320547f4842951fe4072542def5cf159d6a5e8,Khamdris-i2,flex,103
1e32ddbfd4dac904ee695af18a0a28b3733236707a6e6188ecddd542a7ca77b3,Khamdris-i2,one,124
254f2135be7bc57cd02eef2884462fdb35b5707e0d2e69dd65928c6fef9cce5d,Khamdris-i2,FL006Ah,106
3a47ecc4fcc4d81f7a1d4c94c64394f882648dc9928fd7a2ed8bd29daa7a1715,Khamdris-i2,A,74
65e1750120f90e44c7e10b35b4ba84ff7939b5f94f0caf1af6f82f0ae5c6faa9,Khamdris-i2,q,115
1baee969360b58f05475fd350e0e9e501583ea42191fee6b967245a234beb771,Khamdris-i2,percent,59
c548cfaf413e4c55d50455075449c124b6908ffde6dbaa66b7a8e90fe153352c,Khamdris-i2,E,81
1e10f9ea007718ab0f4a7b539e981bbf880d192650c1b2b9651919b6cb62009e,Khamdris-i1,FL003Ah,67
c632c4170588650caa01d7ad67fa3209afb25c3da25261c48a6aea83370a0379,Khamdris-i1,r,116
084740e57ce7f174871a8fccb337869a12b22d2a49d0ff4f5def305abe851838,Khamdris-i1,FL0038h,65
d84d6bf7917a5fa5a001f5f07789a507485a3d3926269c3e01f9a3d68b6bfae3,Khamdris-i1,yen,165
a0c4c4cc60b5ad9645efe0aac16f32ee1cb6bfab1bd5b7a4f6bbbc34c4ece695,Khamdris-i1,FL0062h,95
35dc0d7fdda8715f3fb112915052bd2a5fab2dfc36c013e0243599c78cdf1898,Khamdris-i1,w,122
a12054600b4e74f44189c5ec7ad70ed881726264a3aa872b0ab41069c9d5110b,Khamdris-i1,p,114
0baab45fa93231024afa7f7be457cd6f67758781c11e6193fec69ad0fc7a1f42,Khamdris-i1,V,86
fa3778c0012d0bc56c2c96a6d5893c787d52e3710c277121453518e8b304b1ff,Khamdris-i1,FL003Dh,51
8f6d847e969654326e099ee6425aa73345d84e9ec1d086363375c06927dd794c,Khamdris-i1,a,105
9b6d9862d011c176762b4c0de6ccaf8e6106fe71b82d5f2e2ebbc0cb9ca2930a,Khamdris-i1,y,121
3d5185c0d56ac62ae08eba01b3c1520a9a88826109c0281d099a94b15d0058c7,Khamdris-i1,D,83
ee2558e2d0048c538f2d21ecad53689737184d91c25ca53e288e72215bfe6893,Khamdris-i1,FL0037h,64
e3213f298a931db0625e4c34c2f34278363bd46af625167a169e46ac8b326594,Khamdris-i1,FL0078h,120
21f5420ec9a400abcb551036e5420e3f0d07ca15b899f7c759cbc3075032902e,Khamdris-i1,C,82
04c110d7d76617628817f1494f96bee2b4dde72bc22b86671735f17d37dc9c90,Khamdris-i1,FL0063h,99
ce093ea34f579b9f5dbf38dd09224adbffa7ca31e7c6c315bd4e7f0772592299,Khamdris-i1,FL006Ah,106
fa7e9c9b41e990fa51d21b53fd8f8bbcfd1a226e92813c9f83a1d01b5c50c165,Khamdris-i1,FL0034h,45
305b1c9e344c8599bd5e35971740283d478adce7193a9c2b2d7eb0290b06a5ce,Khamdris-i1,zero,112
9917d8dc53c058993a8750c33285caf1f4efaf90fb9461752bab0322ac2ecd6e,Khamdris-i1,FL004Bh,75
ba562bdc474cbd18b830f10f46c24e40cbd39ae0ad0a3f9591826096262b4249,Khamdris-i1,u,119
2e35c206b8c0d46f281047c1e28d863ff8f93012715261389f71fe152c58d844,Khamdris-i1,FL0024h,37
1550f832e476f2200dbcd2180d027d72021f6edf2e27a268b5e2b975a8fa3a5b,Khamdris-i1,FL0065h,101
dc946673e3bb8240c1f0dc0420358ffd1482cc8d9d4436b49054080cf909d58a,Khamdris-i1,ampersand,60
392db97fa755a896cc02d04eeb623325d4e8b8b30635595e6219631385082685,Khamdris-i1,FLW160,160
1685a1524c495d1dceb6ce7d457ffd03c98113c8b3e55d7c42bdd316d251f77d,Khamdris-i1,FL0027h,39
d7ad2fb2a86dfba30e888339b9cdc5b04ab538e9cd74bac849033571cda8995d,Khamdris-i1,asciitilde,126
c6928d87e094a7d67e516cadb578afafe4a633e671c6e2b46974ac5bf978bfbf,Khamdris-i1,FL0032h,56
633b53163431526a2c5900087346cf36ee65729fb9f8d68846fd61e5b892fb5c,Khamdris-i1,FL004Ch,76
2af8b1874c4c7dbb822b19d136b7972aa86eea6fbdb1048f3001f72d6a0d02b9,Khamdris-i1,FL003Ch,50
cf710a7eea71e08834a80b8f5fe65335252cf7676af08185fff0c3ddb0ce96e3,Khamdris-i1,s,117
55f40d833d9694135fe9538aacc88c37295289ab5eb30ace1a290eabe9cae188,Khamdris-i1,FL0153h,35
b6707ed6c44ffb8b7f8a8a450844fd18827e0827862d4f8013afd0df6a6ea08a,Khamdris-i1,bar,125
55da447b396d8dfdca34d15e68d9aeb2034d182d75648eeeadb24baf99a45b37,Khamdris-i1,FL006Fh,111
eb4b2dc635c87c2ef245c249837594200f41531b6d4cd889577943e5a0bb5f60,Khamdris-i1,parenleft,62
b831dfdb2dc24d8a7310f3d2e4a910e7df4d479246355a368a4556dfda8faf0d,Khamdris-i1,FL004Dh,79
e3579facb2b32cdc218f1cc0bdfa9961fddf19bbd82ae4c33044400916c6f103,Khamdris-i1,A,74
58a922e8026ea2686426ee814da95a1ba541b722e0316d90fef0e1dc47a991aa,Khamdris-i1,percent,59
09fb9b3a40a4f34d20948a53a31c7f1909cc36f792c1de3c3b3031eec106a74a,Khamdris-i1,FL0035h,47
45529a88533a88b583926e82f7a95f8843d7938ee2cbe22def68bae560f114f5,Khamdris-i1,FL006Dh,109
211089fdd822c833e163b6ee0de5684b57c78053ba8e18a88f36b034cbb94195,Khamdris-i1,FL002Fh,54
e327f2becec555738db948912197fb68855439847f6f125f6ad5bc6723f673a4,Khamdris-i1,Z,92
0b0bfad0f657ebe9c083db337807d79795ae513d6b9c46a6064f6e66a5cab34f,Khamdris-i1,FL002Ch,68
1b88c0ce1d41d5a69e18e4365e02401ad72bd6dc488f678232bcf45e4dc743d3,Khamdris-i1,c,108
7a0da7b1e17decd4c60b75bcaf80decada2acbee1a2611e2eb28e980fdc35505,Khamdris-i1,FLW36,36
a4848cf8ba318b3aa9ddc9780d3101ecf13ebac1b2faf934db7dd23f3002657e,Khamdris-i1,d,110
6a2ba9ac2ab85236e4ec79e88254461baa961b33d02b4c00390f9512c1ddb06c,Khamdris-i1,FL005Ah,90
f908b44f5ce9ba64ef9a09d189cdec4dc13ccac89bc9c741b0b0500781c5ee2a,Khamdris-i1,q,115
9d529efdfe75eef9b8a453f76cd154e6b2908d0707734c4b7cbad8f58010530c,Khamdris-i1,o,113
c47073a8c7f36f8da823c972125483f8c9e9dca0651c12aeb3a153ce9179cb9e,Khamdris-i1,bracketleft,93
319b8a5c73ae98f53b7e42fa3c7f096b4717df4d3baabbe06e1087f23cd6b3b7,Khamdris-i1,Y,89
28e0d3a9e97d31d009e16a365ba3a6eac7d95b8fd79d3367b1b9b4df65e0657d,Khamdris-i1,FL0029h,41
5465136f5e6051bade4b7af40bfc888b94b3e32c93b21d5412395c5de349425b,Khamdris-i1,FL003Fh,53
0a08b333187c347331c4b843266057aae1fd2e8fe52b5e22511649b9816b460f,Khamdris-i1,t,118
6b655bdecf2dd908c86320c8637f4daaf46867b0e195fbd2be082ae93654cf31,Khamdris-i1,FL002Dh,69
0140408dd5e329feebe8568ad2b748f33600498f41c091f1c3a50de7cca29197,Khamdris-i1,FL0066h,102
735b7e553c6458901a9d17c94460cc9c0f2be0b0f2625d37452ee682db56a5aa,Khamdris-i1,U,85
22fdc62e11b5a6a2cea3201dc187c309b78ed8ef61a7c7c77c180c04f232759b,Khamdris-i1,FL0050h,80
aaca2275d2e85b6fb0f45716ff78fb7baced3888d1bfdf6e18f0f3c0d774d385,Khamdris-i1,exclam,73
346c13785e6903042773074844ce2ab3fcb30cdd7a3a91ac9a53bd0491167002,Khamdris-i1,eight,77
aed44ccd4a1bcd282ca87ae225e9702a920c31de68f8fc04b000d0a8777823ef,Khamdris-i1,FL002Ah,42
1c66dca88da4888bb926460034d9ebe8c7f25808da304810547172b6388c1671,Khamdris-i1,FL0028h,40
9e14525f97f6939deac3f850209ea7f1454111228381457307217885e6e675f4,Khamdris-i1,FL0036h,48
0c7f06f4f8351611da9e7a34097113fd0023bffd357bf51694da595743c93778,Khamdris-i1,numbersign,57
2d22dfa2cb3fa1e27b5bd5973f08a5f299652fcc96951b566953272ae3384a06,Khamdris-i1,underscore,104
17848eb3aacf6488aa29b1cb286814cc814259fa940ac5a836ca1d0cb509ca6e,Khamdris-i1,braceleft,123
f2b11e6339f2396845e854064a3c255ef5b39969723cbb98119c61ff5a4b3ed2,Khamdris-i1,E,81
d0a74d11202ed6eca7041f33328f1376da9d84b07780ae3f115fc5c7785fc548,Khamdris-i1,FL0031h,55
a3d4ba611151af0eb25a06449a9d4950f660f1e09499ec245918fd78094566d5,Khamdris-i1,T,84
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Khamdris-i1,space,32
93335099bc2a410c6503f8720c30921305d3fd374584f96d588e1d835436ae14,Khamdris-i1,FL0030h,72
302526ccae9dd8f956e38951553678ec49605c37a534fb03b41ddabfb03901cf,Khamdris-i1,.null,
d0479c938431f465a126b7b2989173c23d5d7671c863490cf7f6e74462626931,Khamdris-i1,B,78
d389c7343c5af06b5365dc7ec92bb63d8781174cf0e8248632b1c118815ed649,Khamdris-i1,FL0064h,100
0d0d8311b4949bc05cdd3bf3737238412eb8009f39d0d5fca3af0a09cbabfaef,Khamdris-i1,FLW257,57347
72d6909c44fc67d15d0f7f4fa2e72183b14ae2eebec6fa58b43dd1f3dfa12ca0,Khamdris-i1,FL003Eh,52
86644384f943a3a52fb7c9fa3dae3749be7ec1d26713e6fa57661cb868bda7db,Khamdris-i1,W,87
1c97c84c7e1b590190f01a3b16a505dc6d84aeaf85909a954d032c0bb53e4c93,Khamdris-i1,.notdef,
675ab135e3a2afd0bd5a4bb5ec8a601fac6fe3b75fe54303d4ef82c492754f8c,Khamdris-i1,bracketright,98
660769cb56f5324e6c4de9db5e402d48fcec4adc4312d38d84eea5f3c70f10db,Khamdris-i1,quotesingle,61
0b0b2f0c099864f45cf87dffc1ddb645816d53510ab1f5d1924848c93f77c7cf,Khamdris-i1,FL0039h,66
96c0f4fd1d4daf291ab37d4a4af0ba49ce9008f2ef07b26e7c6876b211cf756f,Khamdris-i1,FL002Eh,46
be17571071a3c0ee733a63a22e73ce6d653ff18a5149eb34ef228419372bae01,Khamdris-i1,flex,103
f82d171438608be78894304fb058e13d9fe59bbbd2ba60a180b4920ca4af474a,Khamdris-i1,backslash,97
fb68d4bcd0b798181001b7d964e1b5d80fc79297d042fdaaf761d5f1bac1912d,Khamdris-i1,X,88
b90925db8e6527e8d4e086a4dc8aefffa80ef80d9f30a0bc1d74f17cfc350beb,Khamdris-i1,parenright,63
38716728da82799249de07cb4b3ffa27dd0a0d3235cf30ab5ae5629ac40059ba,Khamdris-i1,FL0061h,94
af72c1405fe24bf84ade11d1e2c39061e4d61f78e5a4de151542fbedabd6794b,Khamdris-i1,FL002Bh,43
704f4c1d2eb5380765b29f4930636862f0417049965d65b5116cd2a0c5d16011,Khamdris-i1,FL007Eh,33
a25e3b543d11e4a03fba013889afda5397192780c80961cf1e1902951bca8ac7,Khamdris-i1,period,70
0fc77279e7176a3232f1b1bad3d2bd9a781f64c34f5b78ba1f82a3ee5fcaa4a7,Khamdris-i1,slash,71
e3fee85351ae0b449b5f4abfe502ae48753ccf0707c8c0cf779a67abb206937c,Khamdris-i1,dollar,58
c362b7d87dab0f0eaffc8192e73f5c5d08c44d0cf004e89deb964f7d527d18bb,Khamdris-i1,one,124
c4b8538222bf6dde791c0ed97e8640109d6c19287371821780b9a29ec06e9db1,Khamdris-i1,nonmarkingreturn,
0bf7879a5edd42ad869f721909a5d58f59d68d7ef6694c035629c4ceb03cdf1d,Khamdris-i1,FL005Bh,91
fbbc9b4a159ae587b79ad722a8330bce804d25184ceaf6fb309b1a209b015b82,Khamdris-i1,FL003Bh,49
e71b6a55a9f02396576ac065a0d0661d58a7ec3d98d79863c262ac68dca7f435,Khamdris-i1,FL0033h,44
b0c43844bd8ffd6298f916a903a1aa08542a91aa24b451a096eefc9d9571beaa,Khamdris-i1,b,107
af8bccb10882f9a0df5d79fe2ef96bdea384aa4e7ce61badd084714c0dc06435,Khamdris-i1,FL0026h,38
a1f284f1af88f2ff6e7ca386540dc6f4d1658325eea88649b2f9d46380ce3e93,Khamdris-g,underscore,95
4d4b652d92eb5f6f60ea867425356756d591031fb03ec76ffdac48a4c2522516,Khamdris-g,bracketright,93
04b8f54768c6d1cdde516954155beb0e61ecd78f387c972e6dda467eabc97798,Khamdris-g,period,46
0ed8f07b53fb88d93b2d64c2380b7c37e817265eb3756a3a3dea690e860ef793,Khamdris-g,Q,81
c15c8abd91549f49ddbee6294fe126d6d2f7ae385eb534baf650d2d262819009,Khamdris-g,F,70
66122fc46be4d3004cb8ed46ae21b643ce0334db0ce6bd29e64227b1ce7f5281,Khamdris-g,parenleft,40
ae0b8003add94bc20a1b2cd5ae6ce54c1a5885f3ffaa92dc76797b1474581a89,Khamdris-g,q,113
e6d91b525f07075a0ed967d84101123e211d7c91a3ccd08d22a838a7ee696c6a,Khamdris-g,C,67
192129c5b6303c54bba39676ada2d1b005a13a56d07dbfbc2e40ea1278833b66,Khamdris-g,J,74
5f8cd9aba81084e681258a8385c62dba674a76b1eaf16c6987670b33beb47018,Khamdris-g,comma,44
592d96552aab14083251220b27fe694a46335487fec1c48b90e847d5584ce934,Khamdris-g,m,109
063300d9b951ffafca54a53c45ba5b902e378f3882667776741b23489b982b8d,Khamdris-g,four,52
8902145df93bec9b27d938f9b9a8e40f5619e9a19beb0bb5127042be1f6c3403,Khamdris-g,v,118
3634232c4c0c7e6b52bb219756bdd0313e51b23a512223bea0ef30bfe248423b,Khamdris-g,three,51
f7888a3a59db4c59962326d4f300f7082ab0ce2a8c8f81f734414b3c53d8725d,Khamdris-g,backslash,92
578f73586c40b229b79c465f15b4e76f3f565119d317622713125cde6a16d3ae,Khamdris-g,D,68
2adc743022f58d2aa248b5550182d5479970c2c873dddc14b36f8d6dfd5e9e50,Khamdris-g,o,111
b274e3186935b87ea6ec7a5f0ad3f32c79bc89c59c173beca1d0e29fe6500a9d,Khamdris-g,slash,47
073920e2ae159c0a0a5c438691168f7bf1c099bb42540183c68d146979f1f217,Khamdris-g,E,69
